id,sentence,subject_entity,object_entity,label
3100,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}","{'word': '마일즈 데이비스', 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}",product:origin
3030,뉴올리언스에서는 파파 잭 레인이라는 백인 밴드 리더가 흑인들과 백인들을 그의 밴드에 통합시켰다.,"{'word': '뉴올리언스', 'start_idx': 0, 'end_idx': 4, 'type': 'LOC'}","{'word': '파파 잭 레인', 'start_idx': 9, 'end_idx': 15, 'type': 'ART'}",no_relation
766,"심수봉은 제2회 대학가요제에서 처음으로 트로트로 출전해 입상 한 계기로 데뷔 한 대한민국의 대표적인 싱어송라이터였고 《당신은 누구시길래》, 《무궁화》, 《사랑밖엔 난 몰라》 등 자작곡들을 히트 시켰는데 1984년, 《남자는 배 여자는 항구》는 2만 여장의 음반 판매량을 기록하였다.","{'word': '트로트', 'start_idx': 22, 'end_idx': 24, 'type': 'GEN'}","{'word': '심수봉', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}",genre:artist
549,"일렉트릭 블루스는 1940년대에 주로 시카고 남부의 바나 클럽에서 생겨났는데, 이 새로운 스타일은 시카고, 맴피스, 디트로이트 등지에서 유명해지기 시작했다.","{'word': '1940년대', 'start_idx': 10, 'end_idx': 15, 'type': 'DAT'}","{'word': '시카고 남부의 바나 클럽', 'start_idx': 21, 'end_idx': 33, 'type': 'LOC'}",no_relation
2537,"얼터너티브라고 불리거나 불린 적이 있었던 밴드 및 가수로는 콜드플레이, 오아시스, 존레논, 뮤즈, 보아, 퀸, 마룬 5, 이매진 드래곤스, 제이슨 므라즈, 찰리 푸스, 혁오, 넬 등이 있다.","{'word': '얼터너티브', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '제이슨 므라즈', 'start_idx': 78, 'end_idx': 84, 'type': 'ART'}",genre:artist
2837,"콜트레인 그룹의 진화는 The John Coltrane Quarty Plays, Living Space and Transition (양쪽 1965년 6월), Newport의 New Thing (1965년 7월), Sun Ship (1965년 8월), First Medcempt (1965년 9월)의 기록을 통해 추적할 수 있다.","{'word': 'Sun Ship', 'start_idx': 119, 'end_idx': 126, 'type': 'POH'}","{'word': '1965년 8월', 'start_idx': 129, 'end_idx': 136, 'type': 'DAT'}",product:origin
2762,"재즈라는 말의 기원은 1860년까지 거슬러 올라가는 속어인 ""에너지""와 관련하여 추정한다.","{'word': '에너지', 'start_idx': 34, 'end_idx': 36, 'type': 'POH'}","{'word': '1860년', 'start_idx': 12, 'end_idx': 16, 'type': 'DAT'}",product:origin
1543,"브라운의 혁신은 그와 그의 밴드의 여러 펑크 곡들로 이어졌고, 그들은 ""Cold Sweat""(1967), ""Mother Popcorn""(1969), ""Get Upper (I Feel Like A) Sex Machine""(1970)과 같은 발표로 펑크 음악 스타일을 더욱 전면에 밀어 넣었고, 심지어 그의 초기 음악에 등장하는 12바의 블루스진행마저 버렸다.","{'word': '펑크', 'start_idx': 137, 'end_idx': 138, 'type': 'GEN'}","{'word': '1967', 'start_idx': 52, 'end_idx': 55, 'type': 'DAT'}",no_relation
2753,"록(일렉트릭 기타, 일렉트릭 베이스, 일렉트릭 피아노, 신디사이저 키보드 등)의 전기 악기뿐만 아니라, 퓨전 또한 1970년대 록 밴드들이 사용했던 강력한 오버드라이브, 퍼즈, 와우 이펙터기 효과들을 사용하였다.","{'word': '1970년대', 'start_idx': 64, 'end_idx': 69, 'type': 'DAT'}","{'word': '퓨전', 'start_idx': 58, 'end_idx': 59, 'type': 'GEN'}",no_relation
618,"또한 1961년은 한명숙이 발표한 《노란 샤쓰의 사나이》가 크게 인기를 끌었으며, 프랑스의 샹송 가수 이베트 지로나 일본의 하마무라 미치코 등이 리메이크하면서 대한민국 뿐만 아니라 동남아시아권까지 크게 유행하기도 하였다.","{'word': '노란 샤쓰의 사나이', 'start_idx': 20, 'end_idx': 29, 'type': 'POH'}","{'word': '1961년', 'start_idx': 3, 'end_idx': 7, 'type': 'DAT'}",product:origin
1384,"그녀는 ""베티 데이비스는 펑크와 록의 연혁의 선구자로서 이름을 남기지 않은 예술가""라고 말한다.","{'word': '펑크', 'start_idx': 14, 'end_idx': 15, 'type': 'GEN'}","{'word': '베티 데이비스', 'start_idx': 5, 'end_idx': 11, 'type': 'ART'}",genre:artist
3105,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '마일즈 데이비스', 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}","{'word': '힙합', 'start_idx': 64, 'end_idx': 65, 'type': 'GEN'}",no_relation
2451,이런 음악 이외에도 브리티시 블루스를 하던 사람들도 미국 진출을 하게 되었는데 대표적인 가수가 롤링스톤즈였다.,"{'word': '브리티시 블루스', 'start_idx': 11, 'end_idx': 18, 'type': 'GEN'}","{'word': '미국', 'start_idx': 29, 'end_idx': 30, 'type': 'LOC'}",no_relation
426,"캔자스 시티의 지역 밴드, 베니 모텐의 캔자스 시티 오케스트라, 제이 맥샨, 그리고 the 카운트 베이시 오케스트라 또한 블루스에 집중되어 있었고, 12마디 진행을 토대로한 베이시의 〈One O'Clock Jump〉, 〈Jumpin' at the Woodside〉 그리고 지미 러싱의 〈Blues Shouting〉 , 〈Going to Chicago〉, 〈Sent for You Yesterday〉를 예로 들수 있다. 1940년, 재즈의 관악기 편성을 받아들임과 더불어, 렉 타임, 부기우기의 전통을 받아들여 탄생된 또 다른 어반 블루스 스타일이 있는데, 바로 점프 블루스이다.","{'word': '재즈', 'start_idx': 241, 'end_idx': 242, 'type': 'GEN'}","{'word': '1940년', 'start_idx': 234, 'end_idx': 238, 'type': 'DAT'}",no_relation
413,"캔자스 시티의 지역 밴드, 베니 모텐의 캔자스 시티 오케스트라, 제이 맥샨, 그리고 the 카운트 베이시 오케스트라 또한 블루스에 집중되어 있었고, 12마디 진행을 토대로한 베이시의 〈One O'Clock Jump〉, 〈Jumpin' at the Woodside〉 그리고 지미 러싱의 〈Blues Shouting〉 , 〈Going to Chicago〉, 〈Sent for You Yesterday〉를 예로 들수 있다. 1940년, 재즈의 관악기 편성을 받아들임과 더불어, 렉 타임, 부기우기의 전통을 받아들여 탄생된 또 다른 어반 블루스 스타일이 있는데, 바로 점프 블루스이다.","{'word': '베이시', 'start_idx': 97, 'end_idx': 99, 'type': 'ART'}","{'word': ""One O'Clock Jump"", 'start_idx': 103, 'end_idx': 118, 'type': 'POH'}",producer:product
2931,"스윙이 인기의 정점에 도달하고 있는 동안, 듀크 엘링턴은 1920년대 말과 1930년대를 그의 오케스트라를 위한 혁신적인 음악을 개발하는데 보냈다.","{'word': '1920년대 말과 1930년대', 'start_idx': 32, 'end_idx': 47, 'type': 'DAT'}","{'word': '듀크 엘링턴', 'start_idx': 24, 'end_idx': 29, 'type': 'ART'}",no_relation
2157,"1940~1950년대의 원조 로큰롤은 “레이스 뮤직(과거 미국 흑인 레코드..등등을 인종차별적인 뜻으로 부르는 멸칭)”, “힐빌리 음악(후에 리듬 앤 블루스와 컨트리웨스턴 음악으로 불림)”이라 불렸다. 특히 영향을 준 장르는 재즈와 블루스, 부기우기, 컨트리, 포크, 가스펠이었다.","{'word': '로큰롤', 'start_idx': 16, 'end_idx': 18, 'type': 'GEN'}","{'word': '레이스 뮤직', 'start_idx': 22, 'end_idx': 27, 'type': 'GEN'}",genre:alternate_name
2353,비밥(bebop) 혹은 밥(bop)은 1940년대 초중반에 미국에서 발달한 템포가 빠른 재즈 음악이다.,"{'word': '밥', 'start_idx': 13, 'end_idx': 13, 'type': 'GEN'}","{'word': '미국', 'start_idx': 33, 'end_idx': 34, 'type': 'LOC'}",genre:origin
1068,"1960년대: 〈노란 샤쓰 입은 사나이〉 (가수:한명숙), 〈밤안개〉 (가수: 현미) 〈동백아가씨〉(가수: 이미자) 〈님은 먼곳에〉(가수: 신중현)","{'word': '신중현', 'start_idx': 78, 'end_idx': 80, 'type': 'ART'}","{'word': '1960년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",no_relation
715,"1987년에는 당시 여고생이던 문희옥이 《사투리 디스코 메들리》로 360만 장을 판매하는 경이적인 기록을 세우면서 데뷔했으며, 1989년에는 당시에 새로운 도시로 떠오르던 남서울 영동을 노래 한 《사랑의 거리》를 발표했다.","{'word': '문희옥', 'start_idx': 17, 'end_idx': 19, 'type': 'ART'}","{'word': '1989년', 'start_idx': 71, 'end_idx': 75, 'type': 'DAT'}",no_relation
809,소란스러운 남부의 바에서 탄생한 홍키 통크는 컨트리 음악과 가장 관련이 있는 장르이다.,"{'word': '남부', 'start_idx': 6, 'end_idx': 7, 'type': 'LOC'}","{'word': '컨트리 음악', 'start_idx': 25, 'end_idx': 30, 'type': 'GEN'}",no_relation
431,비틀즈의 멤버들이 중학교에 재적할 무렵 대 유행기를 거친 스키플 사운드는 로니 도니건(Lonnie Donegan)이 밴조를 연주하던 '켄 콜리어 밴드(The Ken Colyer Band)'에서 그 근원을 찾는다.,"{'word': '스키플 사운드', 'start_idx': 32, 'end_idx': 38, 'type': 'GEN'}","{'word': '켄 콜리어 밴드', 'start_idx': 75, 'end_idx': 82, 'type': 'ART'}",genre:artist
3255,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '유럽 음악', 'start_idx': 104, 'end_idx': 108, 'type': 'GEN'}","{'word': '미국', 'start_idx': 45, 'end_idx': 46, 'type': 'LOC'}",no_relation
1003,홍키 통크의 현실 반영적 사운드에서 웨스턴 스윙의 재즈적인 즉흥 연주들까지 다양하다.,"{'word': '웨스턴 스윙', 'start_idx': 20, 'end_idx': 25, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}",no_relation
1701,"플레전트, 헨리 (1969) ""Serious Music and All That Jazz"". Simon & Schuster.","{'word': '1969', 'start_idx': 10, 'end_idx': 13, 'type': 'DAT'}","{'word': 'Serious Music and All That Jazz', 'start_idx': 17, 'end_idx': 47, 'type': 'POH'}",no_relation
1850,"대한민국의 경우에도 마찬가지로 CCM으로 분류되지 않으나 이에 준하는 음악들도 많이 있다. 시인과 촌장의 ""가시나무""와 같은 곡이 대표적인 예이다. ","{'word': '시인과 촌장', 'start_idx': 51, 'end_idx': 56, 'type': 'ART'}","{'word': 'CCM', 'start_idx': 17, 'end_idx': 19, 'type': 'GEN'}",no_relation
649,현철은 1989년에 《봉선화 연정》으로 KBS 가요대상 본상을 수상하면서 트로트 황제의 위력을 전국에 전파 시키기도 했다.,"{'word': '트로트', 'start_idx': 41, 'end_idx': 43, 'type': 'GEN'}","{'word': '봉선화 연정', 'start_idx': 12, 'end_idx': 17, 'type': 'POH'}",no_relation
1417,Timba는 펑키한 쿠바의 인기 댄스 음악의 일종이다.,"{'word': 'Timba', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '쿠바', 'start_idx': 11, 'end_idx': 12, 'type': 'LOC'}",genre:origin
2389,"재즈의 쇠퇴와 록의 도래 사이의 과도기 시절인 1950년 대 초반에는 스탠다드 팝이 주류를 이루었는데 대표적인 가수로서는 빙 크로스비, 프랭크 시나트라, 팻 분, 냇 킹 콜 등이 있었다. ","{'word': '스탠다드 팝', 'start_idx': 39, 'end_idx': 44, 'type': 'GEN'}","{'word': '팻 분', 'start_idx': 86, 'end_idx': 88, 'type': 'ART'}",genre:artist
1695,"팝 음악은 미합중국(USA) 사회 구성원 입장에서 대중가요라는 의미이지만, 전통적으로 미합중국의 영향력이 강한 대한민국에서는 영어가 여과없이 받아들여져 미국 대중가요를 지칭하는 팝뮤직이라는 단어를 관행적으로 곧이곧대로 사용하고 있다.","{'word': '팝 음악', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '대중가요', 'start_idx': 28, 'end_idx': 31, 'type': 'GEN'}",genre:alternate_name
2531,"얼터너티브라고 불리거나 불린 적이 있었던 밴드 및 가수로는 콜드플레이, 오아시스, 존레논, 뮤즈, 보아, 퀸, 마룬 5, 이매진 드래곤스, 제이슨 므라즈, 찰리 푸스, 혁오, 넬 등이 있다.","{'word': '얼터너티브', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '뮤즈', 'start_idx': 51, 'end_idx': 52, 'type': 'ART'}",genre:artist
1043,"1950년대: 〈봄날은 간다〉(가수:백설희, 손로원 작사/박시춘 작곡)","{'word': '박시춘', 'start_idx': 32, 'end_idx': 34, 'type': 'ART'}","{'word': '백설희', 'start_idx': 20, 'end_idx': 22, 'type': 'ART'}",no_relation
121,"부기우기의 선구자는 시카고가 기반인 지미 얀시와 부기-우기 트리오 (알버트 암몬스, 피트 존슨 그리고 미드 럭스 루이스)라 할 수 있다.","{'word': '알버트 암몬스', 'start_idx': 38, 'end_idx': 44, 'type': 'ART'}","{'word': '부기-우기 트리오', 'start_idx': 27, 'end_idx': 35, 'type': 'ART'}",artist:member_of
3218,"이들은 프랭크 시나트라, 페기 리, 딕 헤임스, 그리고 도리스 데이를 포함했다.","{'word': '도리스 데이', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}","{'word': '페기 리', 'start_idx': 14, 'end_idx': 17, 'type': 'ART'}",no_relation
387,"따라서 미국의 블루스 록이 60년대의 록 정신에 충만한 사운드였다면, 영국의 블루스 록은 보다 필은 자국의 안정된 사운드로부터 유래한 것이었다.","{'word': '록', 'start_idx': 21, 'end_idx': 21, 'type': 'GEN'}","{'word': '미국의 블루스 록', 'start_idx': 4, 'end_idx': 12, 'type': 'GEN'}",genre:sub_genre
2488,또한 락은 대중음악중에서 큰 비중을 차지하는 음악이기 때문에 다양한 사람들이 몰리기 때문에 사고도 자주 발생할 수밖에 없었다.,"{'word': '대중음악', 'start_idx': 6, 'end_idx': 9, 'type': 'GEN'}","{'word': '락', 'start_idx': 3, 'end_idx': 3, 'type': 'GEN'}",genre:sub_genre
668,"1977년에는 그룹사운드 '히식스', '최헌과 검은나비' 등을 결성 해 보컬과 기타리스트로 활동 하던 최헌의 《오동잎》이 후반에 히트 하였고 이성애가 일본에서 데뷔 하면서 트로트를 소개 했다.","{'word': '히식스', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}","{'word': '이성애', 'start_idx': 79, 'end_idx': 81, 'type': 'ART'}",no_relation
1360,"프린스는 펑크, R&B, 록, 팝 & 뉴 웨이브가 혼합된 ""Minneapolis sound""를 바탕으로 the Time을 연주했다.","{'word': '펑크', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}","{'word': 'Minneapolis sound', 'start_idx': 33, 'end_idx': 49, 'type': 'GEN'}",no_relation
1341,펑크잼은 1990년대에 등장한 퓨전 음악 장르다.,"{'word': '1990년대', 'start_idx': 5, 'end_idx': 10, 'type': 'DAT'}","{'word': '퓨전 음악', 'start_idx': 17, 'end_idx': 21, 'type': 'GEN'}",no_relation
2551,"예를 들어 1970년대 퓨전 장르에서 두각을 나타냈던 몇몇 뮤지션들이 칙 코레아, 허비 핸콕 등 어쿠스틱 재즈를 한 번 더 하기 시작했다.","{'word': '1970년대', 'start_idx': 6, 'end_idx': 11, 'type': 'DAT'}","{'word': '퓨전', 'start_idx': 13, 'end_idx': 14, 'type': 'GEN'}",no_relation
3440,1959년에서 1961년 사이 자메이카에서 시작된 스카는 자메이카 전통 음악인 멘토를 기반으로 발전한 음악 장르였다.,"{'word': '자메이카', 'start_idx': 17, 'end_idx': 20, 'type': 'LOC'}","{'word': '스카', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}",no_relation
794,"1950년에 한국 전쟁이 발발하면서 전쟁 기간 동안 현인의《전우여 잘 자라》, 신세영의《전선야곡》과 같은 전쟁가요가 유행하기도 했지만, 휴전 이후에는 전쟁의 아픔과 실향민의 비애를 그린 현인의 《굳세어라 금순아》, 남인수의 《이별의 부산정거장》과 같은 곡이 유행했다.","{'word': '신세영', 'start_idx': 44, 'end_idx': 46, 'type': 'ART'}","{'word': '전선야곡', 'start_idx': 49, 'end_idx': 52, 'type': 'POH'}",producer:product
679,2006년에는 박현빈이 《곤드레만드레》로 트로트계 신예로 부상 하면서 이 세 가수는 트로트계 새로운 3인자로 급부상했다.,"{'word': '2006년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': '곤드레만드레', 'start_idx': 14, 'end_idx': 19, 'type': 'POH'}",no_relation
627,"주현미는 약사 출신으로 제 2회 강변가요제로 데뷔 하여 《비내리는 영동교》, 《울면서 후회하네》,《눈물의 부르스》등을 히트 시켜 1988년, 《신사동 그 사람》으로 MBC 10대 가수상, 제18회 KBS 가요대상 대상, 제 3회 골든 디스크 대상을 수상 하였다.","{'word': '눈물의 부르스', 'start_idx': 55, 'end_idx': 61, 'type': 'POH'}","{'word': '주현미', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}",product:origin
312,"이 시기에 프레디 킹과 알버트 킹은 록, 소울 뮤지션 (에릭 클랩튼, 부커 T & the MGs)과 자주 연주 했고, 이러한 장르 음악에 막대한 영향력을 끼쳤다.","{'word': '록', 'start_idx': 20, 'end_idx': 20, 'type': 'GEN'}","{'word': '부커 T & the MGs', 'start_idx': 39, 'end_idx': 52, 'type': 'ART'}",genre:artist
3101,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '이지 모비', 'start_idx': 76, 'end_idx': 80, 'type': 'ART'}","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}",producer:product
2220,"1970년, 블랙 사바스는 최초의 헤비 메탈 앨범으로 불리는 Black Sabbath를 발매한다.","{'word': '블랙 사바스', 'start_idx': 7, 'end_idx': 12, 'type': 'ART'}","{'word': '1970년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation
1623,"이런 음악 장르에 대한 대부분의 글은 전통적으로 지미 헨드릭스, 조지 클린턴(Parliament), 베이시스트 래리 그레이엄 같은 남성 아티스트를 록 음악 감성의 형성에 있어 트렌드 중심으로 배치해 왔다.","{'word': '록 음악', 'start_idx': 82, 'end_idx': 85, 'type': 'GEN'}","{'word': '남성 아티스트', 'start_idx': 73, 'end_idx': 79, 'type': 'POH'}",no_relation
1943,"지금까지 유행했던 밴드 등의 흐름과는 다른, 시부야계는 1980년대의 뉴웨이브나 1960년대, 1970년대의 팝등의 서양음악을 중심으로 폭넓은 장르를 소화하는 도시지향적 음악 계열이다. ","{'word': '서양음악', 'start_idx': 65, 'end_idx': 68, 'type': 'GEN'}","{'word': '1960년대', 'start_idx': 45, 'end_idx': 50, 'type': 'DAT'}",no_relation
438,"이윽고 가스펠과 블루스는 서로 결합에 이르게 되는데, 1960~1970년대에 소울 블루스라는 새로운 장르가 생긴다.","{'word': '소울 블루스', 'start_idx': 43, 'end_idx': 48, 'type': 'GEN'}","{'word': '가스펠', 'start_idx': 4, 'end_idx': 6, 'type': 'GEN'}",genre:origin
2615,재즈의 기원에 관련한 남동부 주와 루이지애나 주로부터 1820–1850년 사이의 기록이 꽤 있다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '루이지애나 주', 'start_idx': 19, 'end_idx': 25, 'type': 'LOC'}",genre:origin
2697,이후 몇 달 동안 이 4중주단과 함께 녹음한 콜트레인은 1965년 9월 파로아 샌더스를 초청해 밴드에 합류시켰다.,"{'word': '파로아 샌더스', 'start_idx': 40, 'end_idx': 46, 'type': 'ART'}","{'word': '1965년 9월', 'start_idx': 31, 'end_idx': 38, 'type': 'DAT'}",no_relation
2972,"이로 인해 재즈는 부도덕하다는 평판을 얻기 시작했고, 기성세대의 많은 구성원들은 이를 명랑한 20년대의 퇴폐적인 가치를 선전함으로써 구문화적 가치에 대한 위협으로 보았다.","{'word': '재즈', 'start_idx': 6, 'end_idx': 7, 'type': 'GEN'}","{'word': '20년대', 'start_idx': 52, 'end_idx': 55, 'type': 'DAT'}",no_relation
3109,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}","{'word': '암스트롱', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}",genre:artist
2626,"1950년대와 1960년대를 거치면서 딕시랜드(Dixieland)는 비록 비평가들은 거의 신경을 쓰지 않았지만 미국, 유럽, 일본에서 상업적으로 가장 인기 있는 재즈 스타일 중 하나였다.","{'word': '미국', 'start_idx': 62, 'end_idx': 63, 'type': 'LOC'}","{'word': 'Dixieland', 'start_idx': 26, 'end_idx': 34, 'type': 'GEN'}",no_relation
3155,"이것은 1930년대의 올리버, 모튼, 암스트롱 밴드에 의한 재즈 클래식 음반회사의 재발행에 의해 상당 부분 추진되었다.","{'word': '암스트롱', 'start_idx': 21, 'end_idx': 24, 'type': 'ART'}","{'word': '올리버', 'start_idx': 12, 'end_idx': 14, 'type': 'ART'}",no_relation
1997,"그냥 '포크' 라고 하는 경우에는 미국, 캐나다, 잉글랜드 등, 앵글로색슨 문화가 강세인 지역의 고전 포크송을 가리킨다.","{'word': '포크', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '잉글랜드', 'start_idx': 28, 'end_idx': 31, 'type': 'LOC'}",genre:origin
262,그리고 블루스가 완전한 형태를 이룬 것 역시 농장제의 와해와 맞물린 19세기 후반으로 여겨지고 있다.,"{'word': '19세기 후반', 'start_idx': 38, 'end_idx': 44, 'type': 'DAT'}","{'word': '블루스', 'start_idx': 4, 'end_idx': 6, 'type': 'GEN'}",no_relation
2351,"디지 길레스피, 찰리 파커, 버드 파월, 셀로니어스 몽크와 같은 재즈 음악인들은 재즈 피아니스트 아트 테이텀, 얼 하인즈, 테너, 색소폰 연주가 콜먼 호킨스와 레스터 영, 트럼펫 연주가 로이 엘드리지와 같은 선대의 모험적인 솔로이스트들의 영향을 많이 받았다.","{'word': '찰리 파커', 'start_idx': 9, 'end_idx': 13, 'type': 'ART'}","{'word': '재즈', 'start_idx': 36, 'end_idx': 37, 'type': 'GEN'}",no_relation
2475,1940년대 재즈가 점점 어려워짐에 따라 대중에 멀어졌다.,"{'word': '재즈', 'start_idx': 7, 'end_idx': 8, 'type': 'GEN'}","{'word': '1940년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",no_relation
2987,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '뉴올리언스 재즈', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '1910년대 초반', 'start_idx': 10, 'end_idx': 18, 'type': 'DAT'}",genre:origin
644,현철은 1989년에 《봉선화 연정》으로 KBS 가요대상 본상을 수상하면서 트로트 황제의 위력을 전국에 전파 시키기도 했다.,"{'word': '현철', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': '봉선화 연정', 'start_idx': 12, 'end_idx': 17, 'type': 'POH'}",producer:product
949,"2010년 스위프트의 컨트리 앨범 Fearless는 시상식에서도 인정받아 그래미 상에서 올해의 앨범상, 이 외에 아메리칸 뮤직 어워드 등 여러 시상식에서 수상을 한다.","{'word': '컨트리', 'start_idx': 12, 'end_idx': 14, 'type': 'GEN'}","{'word': '스위프트', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}",genre:artist
459,"이를 일렉트릭 블루스, 혹은 시카고 블루스라 부른다.","{'word': '일렉트릭 블루스', 'start_idx': 3, 'end_idx': 10, 'type': 'GEN'}","{'word': '시카고 블루스', 'start_idx': 16, 'end_idx': 22, 'type': 'GEN'}",genre:alternate_name
2347,"기존의 재즈음악에서 탈피하고자 하는 콜먼 호킨스의 의지와 그의 유쾌한 연주는 비밥의 신호탄이 되었고, 그의 음악은 찰리 파커와 같은 차세대 재즈 음악인들에게 영감을 주었다.","{'word': '콜먼 호킨스', 'start_idx': 20, 'end_idx': 25, 'type': 'ART'}","{'word': '재즈음악', 'start_idx': 4, 'end_idx': 7, 'type': 'GEN'}",no_relation
608,1982년에 설운도는 KBS 신인탄생으로 데뷔하였고 데뷔곡 《잃어버린 30년》이 이산가족 찾기 운동의 주제가로 쓰여 많은 사랑을 받았다.,"{'word': '설운도', 'start_idx': 7, 'end_idx': 9, 'type': 'ART'}","{'word': '잃어버린 30년', 'start_idx': 34, 'end_idx': 41, 'type': 'POH'}",producer:product
938,"컨트리 팝의 하위 장르로 60년대의 베이커스 필드, 70년대의 프로그레시브 컨트리, 80~90년대의 뉴 트레디셔널 컨트리 등이 있다.","{'word': '뉴 트레디셔널 컨트리', 'start_idx': 56, 'end_idx': 66, 'type': 'GEN'}","{'word': '컨트리 팝', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}",genre:super_genre
3284,오하이오와 그 외 중서부의 다른 곳에서는 1919년까지 주요 영향이 래그타임이었다.,"{'word': '오하이오', 'start_idx': 0, 'end_idx': 3, 'type': 'LOC'}","{'word': '래그타임', 'start_idx': 38, 'end_idx': 41, 'type': 'GEN'}",no_relation
3082,데이비스의 전 밴드 동료 허비 핸콕도 1990년대 중반 힙합 영향을 흡수해 1994년 음반 Dis Is Da Drum을 발매했다.,"{'word': '데이비스', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}","{'word': 'Dis Is Da Drum', 'start_idx': 51, 'end_idx': 64, 'type': 'POH'}",no_relation
2594,뉴올리언스의 카멜리아 브라스 밴드의 리더인 D'잘마 가니에는 루이 암스트롱에게 트럼펫 연주법을 가르쳤다.,"{'word': ""D'잘마 가니에"", 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}","{'word': '카멜리아 브라스 밴드', 'start_idx': 7, 'end_idx': 17, 'type': 'ART'}",artist:member_of
673,배일호는 농민 출신의 가수로 《신토불이》를 불러 한국산 농산물을 홍보하는 계기가 되어 한동안 코리아 드림 열풍이 불기도 했다.,"{'word': '배일호', 'start_idx': 0, 'end_idx': 2, 'type': 'ART'}","{'word': '신토불이', 'start_idx': 17, 'end_idx': 20, 'type': 'POH'}",producer:product
